NodeID,Name,Degree,SI,SRI,Therapeutic_Class
4106,Triclomol Tablet,178,0.32014388489208634,0.6798561151079137,  PAIN ANALGESIC
4107,Rimpril 10mg Tablet,14,0.025179856115107913,0.9748201438848921,  CARDIAC 
4108,Klon 2mg Tablet,4,0.007194244604316547,0.9928057553956835,  NEURO CNS 
4109,Oflobest OZ Syrup,2,0.0035971223021582736,0.9964028776978417,  GASTRO INTESTINA
4110,Tucin D Junior Syrup,30,0.0539568345323741,0.9460431654676259,  RESPIRATOR
4111,Benzexa 5 Gel,0,0.0,1.0,  DERMA 
4112,Gatnin 200mg Injection,148,0.26618705035971224,0.7338129496402878,  ANTI INFECTIVES 
4113,Jiftacold Tablet,515,0.9262589928057554,0.07374100719424459,  RESPIRATOR
4114,Nervimax Injection,94,0.16906474820143885,0.8309352517985611,  VITAMINS MINERALS NUTRIENT
4115,Lomocin D 50mg/200mg/10mg Tablet,490,0.8812949640287769,0.11870503597122306,  GASTRO INTESTINA
4116,Kufcol X Syrup,276,0.49640287769784175,0.5035971223021583,  RESPIRATOR
4117,Lupiclor 12.5 Tablet,384,0.6906474820143885,0.3093525179856115,  CARDIAC 
4118,Silnil Capsule,255,0.45863309352517984,0.5413669064748201,  UROLOGY 
4119,Fenela T 100mg/8mg Tablet,356,0.6402877697841727,0.3597122302158273,  PAIN ANALGESIC
4120,Urinor 500mg Tablet,330,0.5935251798561151,0.4064748201438849,  ANTI INFECTIVES 
4121,Moxicon K Eye Drop,1,0.0017985611510791368,0.9982014388489209,  OPHTHA
4122,DELMA-A 40MG/5MG TABLET,13,0.023381294964028777,0.9766187050359713,  CARDIA
4123,Terisin 5 Tablet,3,0.00539568345323741,0.9946043165467626,  CARDIAC 
4124,Beedan 70mg Tablet,77,0.13848920863309352,0.8615107913669064,  ANTI NEOPLASTICS 
4125,Gcobal P 750mcg/75mg Capsule,8,0.014388489208633094,0.9856115107913669,  NEURO CN
4126,Dilnip Trio 40mg/10mg/6.25mg Tablet,314,0.564748201438849,0.43525179856115104,  CARDIA
4127,Besto Cof Syrup,0,0.0,1.0,  RESPIRATOR
4128,Ampisac SB 1000mg/500mg Injection,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVE
4129,Olam 2.5mg Tablet MD,458,0.8237410071942446,0.1762589928057554,  NEURO CNS 
4130,Tranex M Tablet,345,0.6205035971223022,0.3794964028776978,  BLOOD RELATE
4131,Exiler 180mg Tablet,391,0.7032374100719424,0.2967625899280576,  RESPIRATORY 
4132,Prutop 600mg Tablet,240,0.4316546762589928,0.5683453237410072,  ANTI INFECTIVES 
4133,Sucral Cream,0,0.0,1.0,  DERM
4134,Isozone 250mg Injection,280,0.5035971223021583,0.49640287769784175,  ANTI INFECTIVES 
4135,Sera+Zal-SP Tablet,406,0.7302158273381295,0.2697841726618705,  PAIN ANALGESIC
4136,Ciz-MT 5mg/10mg Tablet,340,0.6115107913669064,0.38848920863309355,  RESPIRATOR
4137,Doltrum P 37.5mg/325mg Tablet,482,0.8669064748201439,0.13309352517985606,  PAIN ANALGESIC
4138,Salcob P 750mcg/75mg Tablet,472,0.8489208633093526,0.15107913669064743,  NEURO CN
4139,Hiseep Syrup,260,0.4676258992805755,0.5323741007194245,  RESPIRATORY 
4140,Aziklin 250mg Tablet,14,0.025179856115107913,0.9748201438848921,  ANTI INFECTIVES 
4141,Longimax DS 12mg Syrup,4,0.007194244604316547,0.9928057553956835,  VITAMINS MINERALS NUTRIENTS 
4142,Meaxon AT 10mg/1500mcg Tablet,33,0.05935251798561151,0.9406474820143885,  NEURO CN
4143,Dulcolax 10mg Tablet,13,0.023381294964028777,0.9766187050359713,  GASTRO INTESTINAL 
4144,Almax 0.25mg Tablet,371,0.6672661870503597,0.33273381294964033,  NEURO CNS 
4145,Glimprix-M2 Tablet,8,0.014388489208633094,0.9856115107913669,  ANTI DIABETI
4146,Kopreg M 750mcg/75mg Capsule,9,0.01618705035971223,0.9838129496402878,  NEURO CN
4147,Kezpride Cream,2,0.0035971223021582736,0.9964028776978417,  DERM
4148,Pramirise 0.75mg Tablet,0,0.0,1.0,  NEURO CNS 
4149,Genericart Aceclofenac+Paracetamol 100mg/325mg Tablet,443,0.7967625899280576,0.2032374100719424,  PAIN ANALGESIC
4150,Montiz 120mg Tablet,86,0.15467625899280577,0.8453237410071942,  RESPIRATORY 
4151,Losavib A 50mg/5mg Tablet,5,0.008992805755395683,0.9910071942446044,  CARDIA
4152,Tamlet 4 Capsule ER,244,0.43884892086330934,0.5611510791366907,  UROLOG
4153,Swift MR Tablet,0,0.0,1.0,  PAIN ANALGESIC
4154,Nefrodac 500mg/150mg Tablet,38,0.0683453237410072,0.9316546762589928,  UROLOG
4155,Clopiday CV 20mg/75mg Tablet,10,0.017985611510791366,0.9820143884892086,  CARDIA
4156,Globage SC Ointment,120,0.2158273381294964,0.7841726618705036,  DERM
4157,Jov Syrup,323,0.5809352517985612,0.4190647482014388,  RESPIRATOR
4158,Setrabet B Cream,2,0.0035971223021582736,0.9964028776978417,  DERM
4159,Kamagra Gold 100mg Tablet,128,0.2302158273381295,0.7697841726618705,  SEX STIMULANTS REJUVENATORS 
4160,Jvtuss LS Syrup,0,0.0,1.0,  RESPIRATOR
4161,Parasize Lotion,2,0.0035971223021582736,0.9964028776978417,  DERMA 
4162,Aldcal-K27 Softgel Capsule,89,0.16007194244604317,0.8399280575539568,  VITAMINS MINERALS NUTRIENT
4163,Jorocid OS Oral Suspension,11,0.019784172661870502,0.9802158273381295,  GASTRO INTESTINA
4164,Ornidazen IV Infusion,249,0.447841726618705,0.552158273381295,  GASTRO INTESTINA
4165,Domadol Plus 37.5mg/325mg Tablet,325,0.5845323741007195,0.41546762589928055,  PAIN ANALGESIC
4166,Glynit 2.6mg Tablet,435,0.7823741007194245,0.21762589928057552,  CARDIAC 
4167,Linage 600mg Tablet,40,0.07194244604316546,0.9280575539568345,  ANTI INFECTIVES 
4168,Lorzin-M Tablet,273,0.4910071942446043,0.5089928057553956,  RESPIRATOR
4169,Roscillin 500mg Capsule,424,0.762589928057554,0.237410071942446,  ANTI INFECTIVES 
4170,Oflopride MZ Oral Suspension,213,0.3830935251798561,0.6169064748201438,  GASTRO INTESTINA
4171,Cytron Syrup,220,0.39568345323741005,0.60431654676259,  VITAMINS MINERALS NUTRIENT
4172,Fiasp FlexTouch (3ml Each),261,0.4694244604316547,0.5305755395683454,  ANTI DIABETIC 
4173,Omee-D Capsule,327,0.5881294964028777,0.4118705035971223,  GASTRO INTESTINA
4174,Levof 500mg Tablet,6,0.01079136690647482,0.9892086330935251,  OPHTHAL 
4175,Triz Tablet,119,0.21402877697841727,0.7859712230215827,  RESPIRATOR
4176,GM -SR1 Tablet,49,0.08812949640287769,0.9118705035971223,  ANTI DIABETI
4177,Sartel-C 80 Tablet,481,0.8651079136690647,0.1348920863309353,  CARDIA
4178,Satrax L 5mg Tablet,7,0.012589928057553957,0.987410071942446,  RESPIRATOR
4179,Phena-Kid Syrup,14,0.025179856115107913,0.9748201438848921,  GASTRO INTESTINAL 
4180,Sevmed 400mg Tablet,48,0.08633093525179857,0.9136690647482014,  BLOOD RELATE
4181,Isoxlan 10mg Tablet,51,0.09172661870503597,0.908273381294964,  GYNAECOLOGICAL 
4182,Lorel 2mg Tablet,234,0.420863309352518,0.579136690647482,  NEURO CNS 
4183,Amovix-LB 625 Tablet,211,0.37949640287769787,0.6205035971223021,  ANTI INFECTIVE
4184,Finast Tablet,1,0.0017985611510791368,0.9982014388489209,  UROLOGY 
4185,Permetron Lotion,1,0.0017985611510791368,0.9982014388489209,  DERMA 
4186,Aceline 200mg Tablet SR,19,0.0341726618705036,0.9658273381294964,  RESPIRATORY 
4187,Fibroease 10mg Tablet,109,0.1960431654676259,0.8039568345323741,  GYNAECOLOGICAL 
4188,Secof DSR 30mg/20mg Capsule,6,0.01079136690647482,0.9892086330935251,  GASTRO INTESTINA
4189,Cefakind 125mg Tablet DT,371,0.6672661870503597,0.33273381294964033,  ANTI INFECTIVES 
4190,Trabzid IT 20mg/150mg Tablet,237,0.4262589928057554,0.5737410071942446,  GASTRO INTESTINA
4191,Larzi 500mg Tablet,209,0.37589928057553956,0.6241007194244604,  ANTI INFECTIVES 
4192,Netfix-OX Tablet,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVE
4193,Deflostal 6 Tablet,219,0.39388489208633093,0.6061151079136691,  HORMONE
4194,Nervitin P 750mcg/75mg Tablet,20,0.03597122302158273,0.9640287769784173,  NEURO CN
4195,Kuff Q Tablet,183,0.329136690647482,0.670863309352518,  RESPIRATOR
4196,T Mr Plus 60mg/4mg Tablet,346,0.6223021582733813,0.3776978417266187,  PAIN ANALGESIC
4197,Etorizan 60mg Tablet,415,0.7464028776978417,0.25359712230215825,  PAIN ANALGESIC
4198,Volflam D 400 mg/325 mg/32.5 mg Tablet,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESIC
4199,Kayaflox 50mg Dry Syrup,22,0.039568345323741004,0.960431654676259,  ANTI INFECTIVES 
4200,Koftrodex Syrup,6,0.01079136690647482,0.9892086330935251,  RESPIRATOR
4201,Zerodol TH OD 200 mg/8 mg Capsule SR,216,0.38848920863309355,0.6115107913669064,  PAIN ANALGESIC
4202,Bewormex 200mg Suspension,127,0.22841726618705036,0.7715827338129496,  ANTI INFECTIVES 
4203,Rhoxim 100mg Tablet DT,38,0.0683453237410072,0.9316546762589928,  ANTI INFECTIVES 
4204,Ixza 500mg Injection,328,0.5899280575539568,0.41007194244604317,  ANTI INFECTIVES 
4205,Sersox-D Tablet,63,0.11330935251798561,0.8866906474820144,  PAIN ANALGESIC
4206,D-Venizep 50 Tablet ER,11,0.019784172661870502,0.9802158273381295,  NEURO CN
4207,Neurofit Syrup,30,0.0539568345323741,0.9460431654676259,  NEURO CNS 
4208,Glimisave MV 3.3 Tablet SR,226,0.4064748201438849,0.5935251798561151,  ANTI DIABETI
4209,Kofgir-A Expectorant,503,0.9046762589928058,0.09532374100719421,  RESPIRATOR
4210,Vasuros-A Capsule,242,0.4352517985611511,0.564748201438849,  CARDIA
4211,Vomitoff 2mg Oral Drops,32,0.05755395683453238,0.9424460431654677,  GASTRO INTESTINAL 
4212,Stimufol HP 150IU Injection,7,0.012589928057553957,0.987410071942446,  GYNAECOLOGICAL 
4213,Doxypod CV 200mg/125mg Tablet,60,0.1079136690647482,0.8920863309352518,  ANTI INFECTIVE
4214,Levostar D 5mg/10mg Tablet,57,0.10251798561151079,0.8974820143884892,  RESPIRATOR
4215,Ofspac OZ 200mg/500mg Tablet,4,0.007194244604316547,0.9928057553956835,  GASTRO INTESTINA
4216,Etori 90mg Tablet,249,0.447841726618705,0.552158273381295,  PAIN ANALGESIC
4217,E Mor 4mg Tablet,66,0.11870503597122302,0.8812949640287769,  VITAMINS MINERALS NUTRIENTS 
4218,Geone-SB 375mg Injection,393,0.7068345323741008,0.29316546762589923,  ANTI INFECTIVE
4219,Rivatane 15mg Tablet,244,0.43884892086330934,0.5611510791366907,  BLOOD RELATED 
4220,Ketoziva Cream,2,0.0035971223021582736,0.9964028776978417,  DERM
4221,Flustate 150mg Tablet,470,0.8453237410071942,0.1546762589928058,  ANTI INFECTIVES 
4222,Vectra 8mg Tablet,78,0.14028776978417265,0.8597122302158273,  NEURO CNS 
4223,Sibofix 400 Tablet,42,0.07553956834532374,0.9244604316546763,  GASTRO INTESTINAL 
4224,Levoway-AM 5mg/60mg Tablet,56,0.10071942446043165,0.8992805755395683,  RESPIRATOR
4225,AntiD 300mcg/ml Injection,0,0.0,1.0,  VACCINE
4226,Lulibol Lotion,28,0.050359712230215826,0.9496402877697842,  DERMA 
4227,Sucral MU Ointment,138,0.24820143884892087,0.7517985611510791,  DERM
4228,Koktel H 40mg/12.5mg Tablet,327,0.5881294964028777,0.4118705035971223,  CARDIA
4229,B-Long Tablet,96,0.17266187050359713,0.8273381294964028,  VITAMINS MINERALS NUTRIENTS 
4230,Gastrozen O 500mg/10mg Oral Suspension,33,0.05935251798561151,0.9406474820143885,  GASTRO INTESTINA
4231,Drota MF 80mg/250mg Tablet,26,0.046762589928057555,0.9532374100719424,  GASTRO INTESTINA
4232,AC Mox Tablet,0,0.0,1.0,  OPHTHAL 
4233,Dribe-T Tablet,235,0.4226618705035971,0.5773381294964028,  SEX STIMULANTS REJUVENATOR
4234,SENVAL 500 MG TABLET,223,0.4010791366906475,0.5989208633093526,  NEURO CNS 
4235,Pameen MR 250mg/50mg/325mg Tablet,2,0.0035971223021582736,0.9964028776978417,  PAIN ANALGESIC
4236,Itracro 200mg Capsule,57,0.10251798561151079,0.8974820143884892,  ANTI INFECTIVES 
4237,Neosol Ointment,3,0.00539568345323741,0.9946043165467626,  DERM
4238,Gatox 0.3% Eye Drop,75,0.13489208633093525,0.8651079136690647,  OPHTHA
4239,Cortim 4mg Tablet,45,0.08093525179856115,0.9190647482014389,  DERMA 
4240,Vudic Fast Injection,116,0.20863309352517986,0.7913669064748201,  PAIN ANALGESICS 
4241,Tormax 10mg Tablet,442,0.7949640287769785,0.20503597122302153,  CARDIAC 
4242,Yondelis Injection,206,0.37050359712230213,0.6294964028776979,  ANTI NEOPLASTICS 
4243,Ufigesic 120mg Tablet,346,0.6223021582733813,0.3776978417266187,  PAIN ANALGESIC
4244,Stf-LB Tablet,246,0.44244604316546765,0.5575539568345323,  ANTI INFECTIVE
4245,Famopril 20mg Tablet,204,0.3669064748201439,0.6330935251798562,  GASTRO INTESTINAL 
4246,Vriestran 1mg/100mg Injection,224,0.4028776978417266,0.5971223021582734,  ANTI NEOPLASTIC
4247,Dawnex 20mg Capsule,390,0.7014388489208633,0.2985611510791367,  NEURO CNS 
4248,Xonstar S 1000mg/500mg Injection,216,0.38848920863309355,0.6115107913669064,  ANTI INFECTIVE
4249,Vriglit 15mg Tablet,38,0.0683453237410072,0.9316546762589928,  ANTI DIABETIC 
4250,Etoflam-P Tablet,57,0.10251798561151079,0.8974820143884892,  PAIN ANALGESIC
4251,Acelomol-SP Tablet,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESIC
4252,Mecofol Tablet,455,0.8183453237410072,0.1816546762589928,  VITAMINS MINERALS NUTRIENT
4253,Uneek OZ 200mg/500mg Tablet,36,0.06474820143884892,0.935251798561151,  GASTRO INTESTINA
4254,Boontil CV 500mg/125mg Tablet,234,0.420863309352518,0.579136690647482,  ANTI INFECTIVE
4255,Matizone TZ 1000mg/125mg Injection,29,0.052158273381294966,0.947841726618705,  ANTI INFECTIVE
4256,Solodos 8mg Capsule,308,0.5539568345323741,0.4460431654676259,  UROLOGY 
4257,OC-Anna 2 Ear Drop,174,0.3129496402877698,0.6870503597122302,  OTOLOGICAL
4258,Edikacin 500mg Injection,0,0.0,1.0,  ANTI INFECTIVES 
4259,Levera Rtu 1500 Infusion,21,0.03776978417266187,0.9622302158273381,  NEURO CNS 
4260,Vomidin 2mg Injection,470,0.8453237410071942,0.1546762589928058,  GASTRO INTESTINAL 
4261,Biorelief Tablet,7,0.012589928057553957,0.987410071942446,  RESPIRATOR
4262,Venixone 1000mg Injection,210,0.3776978417266187,0.6223021582733813,  ANTI INFECTIVES 
4263,Predvia 8 Tablet,489,0.8794964028776978,0.12050359712230219,  HORMONES 
4264,Apigat 2.5 Tablet,250,0.44964028776978415,0.5503597122302158,  BLOOD RELATE
4265,Geflux D Syrup,32,0.05755395683453238,0.9424460431654677,  GASTRO INTESTINA
4266,Chesclar EC 5mg/10mg Tablet,270,0.4856115107913669,0.5143884892086331,  RESPIRATOR
4267,Racer 20mg Tablet,351,0.6312949640287769,0.36870503597122306,  GASTRO INTESTINAL 
4268,Qucof DX Syrup,1,0.0017985611510791368,0.9982014388489209,  RESPIRATOR
4269,Edifix-O Tablet,221,0.39748201438848924,0.6025179856115108,  ANTI INFECTIVE
4270,Siloren 4mg Capsule,2,0.0035971223021582736,0.9964028776978417,  UROLOGY 
4271,Baclodol 10mg Tablet,6,0.01079136690647482,0.9892086330935251,  PAIN ANALGESICS 
4272,Dalmox CV DS Dry Syrup,9,0.01618705035971223,0.9838129496402878,  ANTI INFECTIVE
4273,Tavera Plus 80mg/325mg Tablet,477,0.8579136690647482,0.1420863309352518,  GASTRO INTESTINA
4274,Glimtos GM 1mg/500mg Tablet,202,0.36330935251798563,0.6366906474820144,  ANTI DIABETI
4275,Hepcvel Tablet,229,0.4118705035971223,0.5881294964028777,  ANTI INFECTIVE
4276,Neuracle PG 750mcg/75mg Capsule,3,0.00539568345323741,0.9946043165467626,  NEURO CN
4277,Biophenicol Injection,234,0.420863309352518,0.579136690647482,  ANTI INFECTIVES 
4278,M Flam D 50mg/400mg Tablet,56,0.10071942446043165,0.8992805755395683,  PAIN ANALGESIC
4279,Nymopt 100mg/500mg Tablet,413,0.7428057553956835,0.2571942446043165,  PAIN ANALGESIC
4280,Lipirol 5mg Tablet,70,0.12589928057553956,0.8741007194244604,  CARDIAC 
4281,Kritfen 200mg Tablet SR,361,0.6492805755395683,0.3507194244604317,  PAIN ANALGESICS 
4282,Rabeedon D 10mg/20mg Tablet,7,0.012589928057553957,0.987410071942446,  GASTRO INTESTINA
4283,Kip 1mg Injection,12,0.02158273381294964,0.9784172661870504,  BLOOD RELATED 
4284,Defcon 6 Tablet,361,0.6492805755395683,0.3507194244604317,  HORMONE
4285,Cine 25mg Tablet,2,0.0035971223021582736,0.9964028776978417,  NEURO CNS 
4286,Ridecort 6 Tablet,199,0.3579136690647482,0.6420863309352518,  HORMONE
4287,Kyzocuf LS Syrup,3,0.00539568345323741,0.9946043165467626,  RESPIRATOR
4288,Starvog M 0.2 Tablet SR,179,0.32194244604316546,0.6780575539568345,  ANTI DIABETI
4289,Flydep AZ 0.25mg/20mg Tablet,32,0.05755395683453238,0.9424460431654677,  NEURO CN
4290,Wartsrub-S Paint,0,0.0,1.0,  DERM
4291,Infaser DP 50 mg/325 mg/10 mg Tablet,73,0.13129496402877697,0.8687050359712231,  PAIN ANALGESIC
4292,Naproflam D 500mg/10mg Tablet,0,0.0,1.0,  PAIN ANALGESIC
4293,Testoboon-CP 250 Injection,3,0.00539568345323741,0.9946043165467626,  SEX STIMULANTS REJUVENATOR
4294,Bilastic M Oral Suspension,241,0.43345323741007197,0.5665467625899281,  RESPIRATOR
4295,Colitis 25mg Dry Syrup,6,0.01079136690647482,0.9892086330935251,  GASTRO INTESTINAL 
4296,Esopav D 30mg/40mg Capsule SR,326,0.5863309352517986,0.4136690647482014,  GASTRO INTESTINA
4297,Jenbro 100mg Capsule,471,0.8471223021582733,0.15287769784172667,  RESPIRATORY 
4298,Candid Mouth Gel,2,0.0035971223021582736,0.9964028776978417,  STOMATOLOGICAL
4299,Samont LC 5mg/10mg Tablet,414,0.7446043165467626,0.2553956834532374,  RESPIRATOR
4300,Protera 20mg Tablet,238,0.42805755395683454,0.5719424460431655,  GASTRO INTESTINAL 
4301,Olmax-M 25 Tablet ER,465,0.8363309352517986,0.16366906474820142,  CARDIA
4302,Stanex 2 Tablet,299,0.5377697841726619,0.46223021582733814,  ANTI INFECTIVE
4303,Colicspam 20 mg/500 mg Tablet,7,0.012589928057553957,0.987410071942446,  GASTRO INTESTINA
4304,Betmiga 50mg Tablet,88,0.15827338129496402,0.841726618705036,  UROLOGY 
4305,Vutacare 200mg Soft Gelatin Capsule,0,0.0,1.0,  GYNAECOLOGICAL 
4306,Netazox-OF Tablet,405,0.7284172661870504,0.2715827338129496,  ANTI INFECTIVE
4307,Femtrax SB 250mg/125mg Injection,68,0.1223021582733813,0.8776978417266187,  ANTI INFECTIVE
4308,Preneu-M 75 Capsule,404,0.7266187050359713,0.27338129496402874,  NEURO CN
4309,Gavinex-O Oral Suspension Mint Sugar Free,450,0.8093525179856115,0.19064748201438853,  GASTRO INTESTINA
4310,Elonac MR 100mg/325mg/250mg Tablet,281,0.5053956834532374,0.4946043165467626,  PAIN ANALGESIC
4311,Cilacar T Tablet,465,0.8363309352517986,0.16366906474820142,  CARDIA
4312,Retricef 100mg Tablet,469,0.8435251798561151,0.15647482014388492,  ANTI INFECTIVES 
4313,Fluitiwell 27.5mcg Nasal Spray,8,0.014388489208633094,0.9856115107913669,  RESPIRATORY 
4314,Oyezu 10mg Tablet DT,449,0.8075539568345323,0.19244604316546765,  NEURO CNS 
4315,Liptex 1500mcg/75mg Tablet SR,507,0.9118705035971223,0.0881294964028777,  NEURO CN
4316,Beatsart 20mg Tablet,161,0.289568345323741,0.710431654676259,  CARDIA
4317,Zoryl-MV 2 Tablet SR,393,0.7068345323741008,0.29316546762589923,  ANTI DIABETI
4318,Solotis 8 Tablet,134,0.24100719424460432,0.7589928057553956,  HORMONES 
4319,Pru D 25mg Tablet,69,0.12410071942446044,0.8758992805755396,  GASTRO INTESTINAL 
4320,Papra-DSR Capsule,0,0.0,1.0,  GASTRO INTESTINA
4321,Notear-Plus Eye Drop,61,0.10971223021582734,0.8902877697841727,  OPHTHAL 
4322,Fertisafe 25mg Tablet,10,0.017985611510791366,0.9820143884892086,  GYNAECOLOGICA
4323,Dulane PG 75mg/20mg Capsule,91,0.16366906474820145,0.8363309352517986,  NEURO CN
4324,K-Azithro 200mg Oral Suspension,3,0.00539568345323741,0.9946043165467626,  ANTI INFECTIVES 
4325,Curedid B Lotion,33,0.05935251798561151,0.9406474820143885,  DERM
4326,Vinicor-D 50 Tablet ER,7,0.012589928057553957,0.987410071942446,  CARDIA
4327,Maxidol 50mg/ml Injection,0,0.0,1.0,  PAIN ANALGESICS 
4328,Hopecard-H 5/12.5 Capsule,48,0.08633093525179857,0.9136690647482014,  CARDIA
4329,Levovac M 5mg/10mg Tablet,490,0.8812949640287769,0.11870503597122306,  RESPIRATOR
4330,Redirest Forte Tablet,244,0.43884892086330934,0.5611510791366907,  NEURO CN
4331,Seclofen TH 100mg/8mg Tablet,24,0.04316546762589928,0.9568345323741008,  PAIN ANALGESIC
4332,Neulite Plus Tablet,122,0.21942446043165467,0.7805755395683454,  PAIN ANALGESIC
4333,Vainza P 750mcg/75mg Capsule,11,0.019784172661870502,0.9802158273381295,  NEURO CN
4334,Proact D 10mg/20mg Capsule,271,0.48741007194244607,0.5125899280575539,  GASTRO INTESTINA
4335,Biomol Plus 400mg/325mg/30mg Tablet,449,0.8075539568345323,0.19244604316546765,  PAIN ANALGESIC
4336,Vildamac DP 5mg/100mg Tablet,76,0.1366906474820144,0.8633093525179856,  ANTI DIABETI
4337,Fixinox 50mg Tablet DT,261,0.4694244604316547,0.5305755395683454,  ANTI INFECTIVES 
4338,Clavflow 500mg/125mg Tablet,465,0.8363309352517986,0.16366906474820142,  ANTI INFECTIVE
4339,Lefox 750mg Tablet,3,0.00539568345323741,0.9946043165467626,  OPHTHAL 
4340,Flamex ASP Tablet,31,0.05575539568345324,0.9442446043165468,  PAIN ANALGESIC
4341,Tegliptin Tablet,347,0.6241007194244604,0.37589928057553956,  ANTI DIABETIC 
4342,Hydrocort Injection,2,0.0035971223021582736,0.9964028776978417,  RESPIRATOR
4343,Atrox 150mg Tablet,28,0.050359712230215826,0.9496402877697842,  ANTI INFECTIVES 
4344,Roxens 150mg Tablet,0,0.0,1.0,  ANTI INFECTIVES 
4345,Speraflox 500mg Tablet,4,0.007194244604316547,0.9928057553956835,  OPHTHAL 
4346,Osltaz 75mg Tablet,38,0.0683453237410072,0.9316546762589928,  ANTI INFECTIVES 
4347,Dual Act Tablet,437,0.7859712230215827,0.21402877697841727,  ANTI INFECTIVE
4348,Habocif O Dry Syrup,145,0.2607913669064748,0.7392086330935252,  ANTI INFECTIVE
4349,Redustat 10mg Tablet,84,0.1510791366906475,0.8489208633093526,  CARDIAC 
4350,Brilinta 90mg Tablet,180,0.3237410071942446,0.6762589928057554,  BLOOD RELATED 
4351,Diberyl M Forte 1mg/1000mg Tablet ER,0,0.0,1.0,  ANTI DIABETI
4352,Floxit OZ Syrup,141,0.25359712230215825,0.7464028776978417,  GASTRO INTESTINA
4353,Justin 12.5mg Suppository,138,0.24820143884892087,0.7517985611510791,  PAIN ANALGESICS 
4354,Kemicetine 1gm Injection,13,0.023381294964028777,0.9766187050359713,  ANTI INFECTIVES 
4355,Hi Tr Eye Drop,2,0.0035971223021582736,0.9964028776978417,  OPHTHAL 
4356,Optume Cal Softgel Capsule,26,0.046762589928057555,0.9532374100719424,  VITAMINS MINERALS NUTRIENT
4357,Mlo 5mg Tablet,11,0.019784172661870502,0.9802158273381295,  CARDIAC 
4358,Gatrix 200mg/500mg Tablet,459,0.8255395683453237,0.17446043165467628,  GASTRO INTESTINA
4359,Anti CC Syrup,0,0.0,1.0,  RESPIRATOR
4360,Tel-Revelol 40/50 Tablet ER,1,0.0017985611510791368,0.9982014388489209,  CARDIA
4361,Rosuone 5mg Tablet,0,0.0,1.0,  CARDIAC 
4362,Etosak 90mg Tablet,311,0.5593525179856115,0.4406474820143885,  PAIN ANALGESIC
4363,KC-Dom 50 Dry Syrup Mixed Fruit,0,0.0,1.0,  ANTI INFECTIVES 
4364,Tfct Nib OD 11mg Tablet,419,0.7535971223021583,0.24640287769784175,  PAIN ANALGESICS 
